Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
2376	-246.8711	-316.3213	69.45027	0.169356	0.397861	0.602139	0.830643	1.431669	0.0133107	0.0899003	0.00472008	0.0163458	0.0187774	0.0111868	0.010251	0.0233018	0.0208948	0.0190032	0.00061774	0.0235628	0.00881946	0.00052357	0.0112225	0.00173203	0.0220001	0.0118304	0.0068958	0.00218744	0.00834815	0.0040028	0.0148195	0.0171721	0.00100579	0.0126831	0.0101806	0.0214778	0.0108857	0.00618151	0.0192499	0.00717459	0.0150105	0.0720013	0.0265254	0.0295225	0.0862589	0.0112974	0.00081136	0.0211994	0.00264949	0.00675452	0.00394482	0.0205276	0.0270658	0.0120516	0.0123105	0.0136411	0.0316342	0.129184	0.0509939	0.24585	0.573972	0.0823499	0.295914	0.683933	1.46213	3.37936	12.1433	1.805343	0.0157809	0.106584	0.00559602	0.0193791	0.022262	0.0132628	0.0121533	0.0276261	0.0247724	0.0225298	0.000732378	0.0279355	0.0104561	0.000620733	0.0133052	0.00205346	0.0260828	0.0140258	0.0081755	0.00259338	0.00989737	0.00474563	0.0175697	0.0203589	0.00119244	0.0150367	0.0120698	0.0254636	0.0129058	0.00732865	0.0228223	0.00850603	0.0177961	0.085363	0.0314478	0.0350012	0.102266	0.0133939	0.000961929	0.0251335	0.00314117	0.008008	0.00467689	0.024337	0.0320886	0.0142881	0.014595	0.0161726	0.0375047	0.8434716
2412	-247.002	-316.1812	69.17925	0.201396	0.41159	0.58841	0.798603	1.860809	0.0175583	0.00478596	0.00387788	0.000677576	0.00114408	0.00876861	0.00080374	0.0148404	0.00404352	0.00593201	0.00439132	0.00649333	0.0064161	5.59193e-05	0.0244772	0.00222498	0.00276988	0.00413943	0.00714698	0.00585593	0.0158382	0.00894516	0.0135225	0.000948366	0.000109401	0.000673345	0.00117307	0.00632277	0.0095727	0.00907016	0.00828675	0.00131373	0.0238396	0.0419005	0.0418152	0.0235749	0.145867	0.0201398	0.000207559	0.0065465	0.00837521	0.00573716	0.0101256	0.0137049	0.0140397	0.00918919	0.014759	0.0207	0.0110215	0.244147	0.356553	0.189954	0.209346	0.0760764	0.284697	0.675737	1.47987	3.51251	13.1447	1.862638	0.0286095	0.00779825	0.00631862	0.00110404	0.00186416	0.0142876	0.00130961	0.0241809	0.00658851	0.00966561	0.00715522	0.0105802	0.0104544	9.1115e-05	0.0398831	0.00362538	0.00451324	0.00674479	0.0116453	0.00954165	0.0258068	0.0145752	0.0220336	0.00154527	0.000178258	0.00109715	0.0019114	0.0103023	0.0155978	0.0147789	0.0135024	0.00214059	0.0388443	0.0682727	0.0681337	0.0384129	0.237676	0.0328157	0.000338197	0.0106669	0.0136466	0.00934812	0.0164986	0.0223307	0.0228763	0.0149729	0.0240483	0.0337286	0.0179584	0.6137229
2448	-254.9512	-323.8876	68.93631	0.180478	0.402836	0.597164	0.819522	1.566737	0.0342365	0.0349473	0.0173569	0.000323568	0.00107554	0.018045	0.00517039	0.0255805	0.0211257	0.00101465	0.0106743	0.00179376	0.0142908	0.00604301	0.0172724	0.0081496	0.0647296	0.00732037	0.0071856	0.0105879	0.00283545	0.000642818	0.0152967	0.0114006	0.0081027	0.0101293	0.010918	0.00995084	0.0177392	0.00880585	0.0312569	0.00105815	0.0461694	0.00130034	0.013072	0.00710051	0.0253925	0.112881	0.00225839	0.000447109	0.0102538	0.0975646	0.0135798	0.0178384	0.0340067	0.00244606	0.0956394	0.0374168	0.014933	0.490136	0.269657	0.155395	0.0848123	0.0553949	0.243886	0.643893	1.55305	4.10027	18.0522	2.092032	0.0353917	0.0361264	0.0179425	0.000334486	0.00111183	0.0186539	0.00534484	0.0264437	0.0218386	0.00104889	0.0110345	0.00185429	0.014773	0.00624691	0.0178552	0.00842458	0.0669137	0.00756737	0.00742805	0.0109452	0.00293112	0.000664508	0.0158129	0.0117852	0.00837609	0.010471	0.0112864	0.0102866	0.0183378	0.00910298	0.0323115	0.00109386	0.0477272	0.00134421	0.0135131	0.00734009	0.0262493	0.11669	0.00233459	0.000462195	0.0105997	0.100857	0.014038	0.0184403	0.0351541	0.00252859	0.0988665	0.0386793	0.0154368	0.9673595
2484	-248.8941	-319.2625	70.36847	0.130079	0.377919	0.622081	0.869921	1.042403	0.000293102	0.0131452	0.0179052	0.00372256	0.0146214	0.00924234	0.00446041	0.0186854	0.00475785	0.019986	0.00999463	0.00264321	0.0138822	0.010559	0.0228464	0.00655196	0.00460138	0.0325662	0.0044001	0.00258726	0.000920847	0.00309757	0.00168349	0.0120689	0.000403773	0.00114629	0.0057919	0.0196626	0.0106451	0.00209812	0.0140027	0.00298061	0.0282252	0.0247379	0.00486559	0.0112345	0.0748197	0.00336883	0.000544252	0.00794097	0.000992576	0.00465777	0.00500818	0.0297044	0.012419	0.0153391	0.0302333	0.014081	0.00233048	0.393135	0.175773	0.013334	0.417759	0.142804	0.387048	0.743687	1.34465	2.58366	7.00262	1.407297	0.00052111	0.023371	0.0318339	0.0066184	0.0259956	0.0164321	0.00793023	0.0332211	0.00845906	0.0355333	0.0177696	0.0046994	0.0246814	0.0187729	0.0406189	0.0116488	0.00818087	0.0579	0.00782302	0.00459992	0.00163719	0.00550723	0.00299311	0.0214574	0.000717875	0.002038	0.0102975	0.0349584	0.018926	0.00373028	0.0248956	0.00529928	0.0501821	0.0439818	0.00865062	0.019974	0.133023	0.00598949	0.000967634	0.0141184	0.00176472	0.00828112	0.00890413	0.052812	0.0220799	0.0272717	0.0537522	0.0250348	0.0041434	0.5624563
2520	-256.9719	-326.4399	69.46805	0.136681	0.38158	0.61842	0.863319	1.099881	9.4431e-05	0.0475313	0.00976183	0.0093647	0.0242802	0.0217335	0.0129147	0.0137954	0.0028237	0.000998257	0.0302208	0.00418736	0.0110125	0.00526656	0.0414248	0.0106977	0.0129028	0.0242042	0.0177443	0.0115136	0.00663413	0.00207712	0.00589847	0.00195431	0.0116643	0.00365031	0.00415332	0.0190105	0.0127743	0.00263153	0.0244771	0.00884534	0.0649719	0.0332319	0.0507726	0.0123777	0.0763738	0.0135683	0.00304136	0.0320093	9.30449e-06	0.0142906	0.0100608	0.0234277	0.0251904	0.0122876	0.0163255	0.000855949	0.0103641	0.0116655	0.437156	0.238429	0.312749	0.053525	0.239836	0.640537	1.56119	4.16952	18.6829	2.116861	0.000115809	0.0582919	0.0119718	0.0114848	0.029777	0.0266537	0.0158384	0.0169185	0.00346295	0.00122425	0.0370624	0.00513533	0.0135057	0.00645886	0.050803	0.0131195	0.0158238	0.0296838	0.0217614	0.0141201	0.00813603	0.00254736	0.00723381	0.00239674	0.014305	0.0044767	0.00509359	0.0233142	0.0156663	0.00322728	0.0300184	0.0108478	0.0796808	0.0407552	0.0622669	0.0151798	0.0936639	0.01664	0.00372989	0.0392559	1.14109e-05	0.0175258	0.0123385	0.0287315	0.0308933	0.0150694	0.0200214	0.00104973	0.0127104	0.8154022
2556	-252.1129	-322.7566	70.64368	0.122587	0.37358	0.626421	0.877413	0.9803713	0.0062029	0.0659963	0.00889701	0.00112194	0.0513359	0.0128122	0.00653121	0.0521952	0.00538876	0.0258549	0.0139007	0.0134981	0.0413092	0.000658536	0.0316634	0.0272726	0.0118431	0.0125327	0.0036667	0.00642502	0.00672599	0.0017948	0.0199177	0.0261712	0.010373	0.00758251	0.00496138	0.0398622	0.0290777	0.00321108	0.0415709	0.00062109	0.0825545	0.00716456	0.0688769	0.0452465	0.0136319	0.0205037	0.00620768	0.0250726	0.000799474	0.0287505	0.0157387	0.0100677	0.0124007	0.0119929	0.0193703	0.00223944	0.0112488	0.194355	0.0800115	0.382201	0.343433	0.279763	0.537277	0.823809	1.21387	1.86124	3.57446	0.9210553	0.00637606	0.0678386	0.00914537	0.00115326	0.052769	0.0131698	0.00671354	0.0536522	0.00553919	0.0265766	0.0142887	0.0138749	0.0424624	0.00067692	0.0325473	0.0280339	0.0121738	0.0128826	0.00376906	0.00660437	0.00691375	0.0018449	0.0204737	0.0269017	0.0106626	0.00779418	0.00509988	0.0409749	0.0298894	0.00330072	0.0427314	0.000638428	0.0848591	0.00736456	0.0707996	0.0465096	0.0140124	0.0210761	0.00638097	0.0257725	0.000821792	0.0295531	0.016178	0.0103487	0.0127469	0.0123277	0.019911	0.00230196	0.0115628	0.9728427
2592	-260.3046	-326.5767	66.27214	0.357865	0.462628	0.537371	0.642135	9.625217	0.0546156	0.059979	0.00630421	0.0105313	0.0253194	0.0221574	0.00282065	0.0460711	0.00471167	0.0154797	0.00918668	0.0142417	0.0123238	0.00218717	0.0420059	0.00757146	0.0339424	0.0215547	0.0240068	0.00640861	0.00236464	0.0372307	0.0164383	0.0021836	0.000796823	0.00718253	0.00106609	0.0295305	0.0110651	0.00789832	0.0372221	0.000784083	0.0351544	0.0028767	0.0694363	0.082766	0.0760815	0.00627157	0.00308194	0.0324368	2.43456e-05	0.0586227	0.0221643	0.0155268	0.0113394	0.0141262	0.023773	0.000538829	0.00161285	0.290303	0.668438	0.00584318	0.0354155	0.220638	0.478532	0.794581	1.25852	2.08972	4.53231	1.092725	0.0529726	0.0581747	0.00611456	0.0102144	0.0245577	0.0214909	0.0027358	0.0446852	0.00456993	0.015014	0.00891032	0.0138132	0.0119531	0.00212137	0.0407423	0.00734369	0.0329213	0.0209063	0.0232846	0.00621582	0.00229351	0.0361107	0.0159438	0.00211791	0.000772853	0.00696646	0.00103402	0.0286422	0.0107323	0.00766072	0.0361024	0.000760496	0.0340968	0.00279016	0.0673475	0.0802762	0.0737928	0.00608291	0.00298923	0.0314611	2.36132e-05	0.0568592	0.0214976	0.0150597	0.0109983	0.0137012	0.0230579	0.00052262	0.00156433	1.031015
2628	-248.0122	-316.1518	68.13955	0.272567	0.437134	0.562866	0.727433	3.518913	0.045219	0.0440685	0.0355302	0.0101487	0.0767063	0.0213045	0.00131943	0.0429697	0.0344553	0.025983	0.0010728	0.0104974	0.0323387	0.00163712	0.048076	0.00452536	0.0184466	0.0293639	0.0141224	0.0134107	0.00482031	0.0226008	0.011414	0.0185995	0.014956	0.0027103	0.0106473	0.0174114	0.0224708	0.0291732	0.031961	0.0182199	0.218386	0.00463383	0.174039	0.0635418	0.0613291	0.00171553	0.018468	0.0311341	0.0199535	0.0291588	0.0570554	0.025462	0.0253737	0.0261356	0.0181983	6.31127e-05	0.0119371	0.0401613	0.266124	0.354401	0.339314	0.269197	0.527283	0.818998	1.221	1.89651	3.71475	0.9488907	0.0300905	0.029325	0.0236432	0.00675335	0.0510435	0.0141769	0.000878002	0.0285937	0.0229279	0.0172901	0.000713885	0.00698538	0.0215195	0.0010894	0.0319917	0.00301136	0.0122751	0.0195399	0.0093976	0.00892399	0.00320763	0.0150395	0.0075953	0.0123769	0.00995232	0.00180354	0.00708512	0.0115862	0.014953	0.019413	0.0212681	0.0121243	0.145323	0.00308354	0.115812	0.0422833	0.0408109	0.00114159	0.0122893	0.0207179	0.0132778	0.0194034	0.037967	0.0169434	0.0168847	0.0173917	0.0121099	4.19977e-05	0.00794341	1.502765
2664	-248.5481	-316.9533	68.40518	0.239218	0.425835	0.574165	0.760782	2.576382	0.0198848	0.0398828	0.0273724	0.00097879	0.0395195	0.0174814	0.00646485	0.0678913	0.0166643	0.0381579	0.0104603	0.0236781	0.0281838	0.0238208	0.0133483	0.000253644	0.0032309	0.0222902	0.00220273	0.00933894	0.000710421	0.0102471	0.0151974	0.0513523	0.0133639	0.0630269	0.0129692	0.0389528	0.00819702	0.019496	0.0080353	0.0011343	0.0340696	0.0523444	0.0105422	0.00183972	0.050707	0.0912825	0.0279492	0.031153	0.0186768	0.128009	0.00392755	0.00707524	0.0268742	0.026958	0.200905	0.0976106	0.00139622	0.254949	0.263646	0.104843	0.376562	0.167039	0.417798	0.761638	1.31296	2.3935	5.98663	1.293953	0.0135723	0.0272218	0.0186829	0.000668066	0.0269737	0.0119318	0.00441254	0.0463387	0.0113741	0.0260444	0.0071396	0.0161614	0.0192366	0.0162587	0.00911081	0.000173123	0.00220523	0.015214	0.00150346	0.00637423	0.000484893	0.00699408	0.0103729	0.0350502	0.00912146	0.0430186	0.00885203	0.0265869	0.00559482	0.0133068	0.00548444	0.000774206	0.023254	0.0357273	0.00719551	0.00125569	0.0346097	0.0623043	0.0190765	0.0212633	0.0127477	0.0873718	0.00268072	0.00482916	0.0183428	0.0184	0.137126	0.0666235	0.000952984	1.465109
2700	-254.7518	-318.1042	63.35245	0.407419	0.476067	0.523932	0.592582	23.1955	0.0309048	0.0351167	0.0193146	0.0105613	0.0956328	0.0213704	0.00125501	0.0655296	0.0258955	0.0206769	0.0369806	0.0147091	0.0318963	0.0047269	0.0329678	0.00677376	0.0359382	0.0153987	0.0128728	0.00317241	0.00707441	0.0074602	0.0160104	0.017505	0.00678963	0.00753968	0.025528	0.0109665	0.0256649	0.00780652	0.0404532	0.0133598	0.0596836	0.00638921	0.202836	0.0225051	0.0119381	0.000658357	0.0444845	0.0147609	0.00407808	0.0335129	0.050502	0.0121592	0.0026007	0.0126988	0.00342978	0.00284913	0.00601499	0.0751641	0.390646	0.491121	0.0430695	0.183869	0.437823	0.772844	1.29392	2.28403	5.43866	1.224541	0.0257765	0.0292894	0.0161096	0.00880878	0.0797635	0.0178242	0.00104675	0.0546557	0.0215984	0.0172458	0.0308441	0.0122683	0.0266034	0.00394252	0.0274972	0.00564972	0.0299746	0.0128434	0.0107367	0.00264598	0.00590048	0.00622226	0.0133536	0.0146002	0.00566297	0.00628855	0.0212919	0.00914669	0.0214061	0.00651111	0.0337404	0.0111429	0.0497797	0.00532899	0.169177	0.0187707	0.0099571	0.000549109	0.0371028	0.0123115	0.00340137	0.0279518	0.0421218	0.0101415	0.00216914	0.0105916	0.00286064	0.00237635	0.00501687	1.198953
2736	-248.6882	-319.3291	70.64093	0.03164	0.287233	0.712767	0.96836	0.3965919	0.0782237	0.00154544	0.00725969	0.0160597	0.0202324	0.0220035	0.00190248	0.014808	0.0152319	0.00752742	0.0161099	0.00630288	6.66085e-05	0.00198606	0.0172735	0.00966121	0.046178	0.0243503	0.026	0.00339196	0.000540787	0.00255889	0.00092788	0.0187268	0.00360038	0.0181827	0.043051	0.0120175	0.00319919	0.00647156	0.0123412	0.0199804	0.0302783	0.00924066	0.0085984	0.00459748	0.0239267	0.00137869	0.00137136	0.00325594	0.000739398	0.0636106	0.00852086	0.00755842	0.0141251	0.0163544	0.0587146	0.0212305	0.00171512	0.100637	0.346069	0.465229	0.0880652	0.0949124	0.31713	0.698868	1.43088	3.15328	10.536	1.702683	0.103892	0.00205257	0.00964192	0.0213297	0.0268716	0.0292238	0.00252677	0.0196672	0.0202302	0.0099975	0.0213963	0.00837113	8.84658e-05	0.00263777	0.0229418	0.0128315	0.0613311	0.0323408	0.0345317	0.00450502	0.000718244	0.00339858	0.00123236	0.0248719	0.00478183	0.0241493	0.057178	0.015961	0.00424899	0.00859517	0.0163909	0.0265369	0.040214	0.0122729	0.0114199	0.00610612	0.0317782	0.00183111	0.00182137	0.00432436	0.000982028	0.0844841	0.0113169	0.0100387	0.0187601	0.021721	0.0779815	0.0281972	0.00227792	0.7529297
2772	-258.0441	-326.9057	68.86156	0.215983	0.417297	0.582703	0.784017	2.103946	0.0237665	0.00128439	0.00685535	0.0111667	0.00870107	0.00270664	0.00219064	0.00834573	0.00111627	0.0161477	0.00201007	0.00159	0.0108311	0.000802627	0.0180383	0.000356624	0.00644535	0.0162576	0.00312522	0.00131194	0.000454466	0.00101702	0.00325749	0.00966867	0.00755545	0.00732153	0.0238097	0.00275368	0.00563462	0.00726466	0.00811609	0.000848224	0.00281837	0.00758057	0.00357476	0.00719504	0.0447104	0.0200221	0.00550301	0.00567408	0.00374358	0.0794841	0.00422558	0.00193253	0.0100262	0.0138378	0.01325	0.0070301	0.00259265	0.0064876	0.332774	0.515875	0.144863	0.0616395	0.256928	0.654443	1.52802	3.89214	16.2234	2.014797	0.0523545	0.00282935	0.0151015	0.0245988	0.0191674	0.00596238	0.00482571	0.0183846	0.002459	0.0355714	0.00442793	0.00350256	0.0238595	0.00176809	0.0397361	0.000785599	0.0141983	0.0358134	0.00688447	0.00289005	0.00100113	0.00224036	0.00717585	0.0212989	0.0166437	0.0161284	0.0524498	0.00606601	0.0124124	0.0160031	0.0178787	0.00186853	0.00620851	0.016699	0.00787474	0.0158498	0.0984915	0.0441063	0.0121224	0.0124993	0.00824665	0.175094	0.00930843	0.00425713	0.0220865	0.030483	0.0291881	0.0154864	0.00571129	0.4539523
2808	-244.2906	-314.7232	70.43257	0.0137206	0.245636	0.754363	0.986279	0.2852171	0.0131038	0.0188998	0.00871172	0.0110401	0.00944917	0.00303174	0.00657103	0.0192567	0.00498951	0.00786405	0.00193249	0.00931815	0.00598962	0.00172468	0.0213448	0.00564531	0.00201829	0.0409267	0.00235262	0.000303416	0.00417998	0.00069883	0.00237428	0.0150789	0.000762879	0.0225039	0.0873682	0.0147916	0.0026533	0.00965916	0.00684928	0.0107025	0.0020129	0.0115772	0.00259934	0.00249475	0.05673	0.00386837	0.0101007	0.0146265	0.00860395	0.0249239	0.00131556	0.0114443	0.00345371	0.00186158	0.0315067	0.0214483	0.00419759	0.377594	0.0401993	0.49848	0.0837267	0.0575871	0.248546	0.647707	1.54391	4.02339	17.365	2.063969	0.0224049	0.0323149	0.0148954	0.0188764	0.0161562	0.00518369	0.0112352	0.0329252	0.00853109	0.013446	0.00330418	0.0159322	0.0102411	0.00294887	0.0364954	0.00965239	0.00345088	0.0699767	0.00402252	0.000518783	0.00714696	0.00119486	0.00405955	0.025782	0.00130437	0.0384773	0.149383	0.0252908	0.00453663	0.0165153	0.0117109	0.0182992	0.00344167	0.0197948	0.00444437	0.00426554	0.0969973	0.00661417	0.0172703	0.0250084	0.0147111	0.042615	0.00224936	0.0195675	0.00590517	0.00318294	0.0538703	0.0366724	0.00717706	0.5848618
2844	-248.8621	-314.9979	66.13577	0.347666	0.459764	0.540235	0.652335	8.330155	0.00962643	0.0299894	0.0233429	0.0221497	0.0150221	0.0101496	0.00262152	0.0141562	0.00600872	0.0172373	0.00618271	0.00452215	0.00542182	1.83762e-05	0.0394627	0.00779357	0.0151972	0.021273	0.00308924	0.00247349	0.00300544	0.00782827	0.00684822	0.0118695	0.00651736	0.0330569	0.0650134	0.0168957	0.00475682	0.00561784	0.0101001	0.00788848	0.006248	0.0123813	0.0113199	0.00910222	0.0239093	0.00636155	0.000111546	0.0152088	0.0270638	0.0451338	0.000488777	0.00303832	0.00639744	0.00225188	7.35163e-05	0.0157461	0.000116662	0.284135	0.373097	0.300691	0.0420768	0.0706123	0.274534	0.668117	1.49674	3.64254	14.1618	1.916531	0.0155243	0.0483631	0.0376444	0.0357202	0.0242257	0.0163679	0.00422765	0.0228293	0.00969009	0.0277982	0.00997068	0.00729274	0.00874361	2.96347e-05	0.0636404	0.0125685	0.0245081	0.0343063	0.00498192	0.00398892	0.00484679	0.0126244	0.0110439	0.0191417	0.0105104	0.05331	0.104845	0.0272473	0.00767119	0.00905974	0.0162881	0.0127215	0.010076	0.019967	0.0182553	0.0146789	0.0385578	0.0102591	0.000179888	0.0245268	0.043645	0.0727859	0.000788237	0.00489982	0.010317	0.00363154	0.000118558	0.0253933	0.000188137	0.6200889
2880	-251.7983	-321.4749	69.67661	0.151806	0.389462	0.610539	0.848193	1.24279	0.00686879	0.0176097	0.025532	0.00151254	0.0254424	0.0210857	0.0133628	0.0273674	0.00522098	0.0105252	0.00479117	0.00432459	0.0034596	0.000616702	0.0197241	0.00617433	0.00620502	0.0234316	0.0128964	0.00589668	0.00452824	0.000520231	0.00298349	0.00285306	0.01347	0.0149281	0.0842758	0.0192432	0.00443806	0.00816498	0.00230515	0.00647115	0.0124372	0.00692021	0.00412551	0.0173056	0.0106518	0.0161045	0.0106044	0.0150831	0.0124699	0.0434583	0.00309409	0.00436972	0.00124503	0.00915743	0.00158459	0.00591085	0.00108129	0.12169	0.461921	0.158383	0.258007	0.072051	0.277248	0.67017	1.49216	3.60688	13.8791	1.901946	0.0118054	0.030266	0.043882	0.00259961	0.043728	0.0362401	0.0229668	0.0470365	0.00897333	0.0180898	0.00823462	0.0074327	0.00594604	0.00105993	0.0339	0.0106119	0.0106646	0.0402721	0.0221652	0.0101347	0.00778272	0.000894125	0.00512775	0.00490357	0.0231509	0.025657	0.144845	0.0330735	0.00762772	0.0140332	0.00396187	0.011122	0.0213759	0.0118938	0.00709054	0.0297432	0.0183073	0.0276789	0.0182259	0.0259235	0.0214321	0.0746921	0.00531784	0.00751027	0.00213984	0.0157389	0.00272345	0.010159	0.00185842	0.5818327
2916	-248.9233	-318.1315	69.20823	0.216035	0.417317	0.582683	0.783965	2.104886	0.00442882	0.0405421	0.0243377	0.0251487	0.0492158	0.020391	0.00618538	0.0725168	0.0372882	0.0343841	0.0165284	0.0116399	0.0256565	0.000603896	0.102625	0.0165431	0.0158586	0.0220416	0.0231271	0.0114599	0.00860297	0.000867505	0.00213399	0.00743947	0.0112693	0.0193176	0.142113	0.0208917	0.0394157	0.0211441	0.00355154	0.0584923	0.0298703	0.032528	0.00444395	0.00482077	0.0533728	0.00850366	0.00116044	0.0313513	0.0140706	0.0915136	0.00188298	0.00508977	0.000318454	0.0165795	0.000432554	0.00495599	0.00492724	0.048124	0.710673	0.0897347	0.151469	0.205084	0.461772	0.785792	1.2726	2.16557	4.87604	1.145582	0.00368582	0.0337406	0.0202547	0.0209296	0.0409591	0.0169701	0.00514769	0.060351	0.0310326	0.0286156	0.0137555	0.0096871	0.0213522	0.000502583	0.0854082	0.0137678	0.0131981	0.0183438	0.0192472	0.00953729	0.00715969	0.000721968	0.00177598	0.00619138	0.00937866	0.0160767	0.118272	0.0173868	0.0328032	0.0175969	0.00295572	0.0486793	0.0248591	0.0270709	0.00369841	0.00401202	0.0444187	0.00707704	0.000965758	0.0260917	0.0117101	0.0761608	0.00156708	0.00423588	0.000265029	0.013798	0.000359987	0.00412455	0.00410062	1.201584
2952	-248.8475	-318.9186	70.07106	0.112982	0.367692	0.632308	0.887018	0.9053511	0.0129386	0.0246842	0.00867468	0.000551876	0.0279504	0.0436933	0.0115052	0.0141247	0.0140496	0.00950468	0.00962323	0.0269664	0.0113002	0.00137507	0.0116222	0.00799344	0.0284588	0.0046008	0.0142089	0.0280221	0.0123383	0.000420241	0.00828903	0.0176216	0.00922102	0.0237956	0.110939	0.0130887	0.00404529	0.00851182	0.000328329	0.0193426	0.00179877	0.0126019	0.00435508	0.00714896	0.0781765	0.00981606	0.00938582	0.0448508	0.0132435	0.0710167	0.0215473	0.023039	0.00189517	0.00327136	0.0213747	0.00469336	0.00566941	0.213033	0.506399	0.252325	0.028243	0.100591	0.326247	0.705075	1.41829	3.06517	9.94123	1.660665	0.0148094	0.0282533	0.00992897	0.000631673	0.0319919	0.050011	0.0131687	0.016167	0.016081	0.010879	0.0110147	0.0308655	0.0129341	0.00157389	0.0133026	0.00914923	0.0325738	0.00526604	0.0162634	0.0320739	0.0141224	0.000481005	0.00948756	0.0201695	0.0105543	0.0272362	0.126979	0.0149813	0.00463021	0.00974256	0.000375802	0.0221393	0.00205886	0.014424	0.00498479	0.00818264	0.0894802	0.0112354	0.0107429	0.0513358	0.0151584	0.0812852	0.0246629	0.0263702	0.00216919	0.00374438	0.0244653	0.00537198	0.00648916	0.8736737
2988	-247.1302	-315.7776	68.6474	0.233949	0.423952	0.576048	0.76605	2.458545	0.00216801	0.0348082	0.0023899	0.00336563	0.010149	0.0242566	0.00257378	0.0170896	0.0135523	0.00870136	0.0328225	0.0142378	0.0340288	0.00112117	0.0392811	0.0170332	0.0182669	0.00418268	0.0158167	0.00931451	0.0201545	0.00534136	0.00216024	0.031718	0.00113876	0.00826775	0.0763391	0.0715794	0.0131539	0.012955	0.0009877	0.0370564	0.0157239	0.0119075	0.017234	0.00594467	0.051525	0.000579213	0.00155081	0.0170707	0.0246342	0.132189	0.0142585	0.0221059	0.00738428	0.00310558	0.0307466	0.0363084	0.00453172	0.328496	0.432954	0.0770987	0.161451	0.0959025	0.318739	0.699973	1.42863	3.13736	10.4273	1.695179	0.00220593	0.0354169	0.00243169	0.00342449	0.0103265	0.0246808	0.00261879	0.0173884	0.0137894	0.00885354	0.0333965	0.0144868	0.0346239	0.00114078	0.0399681	0.0173311	0.0185864	0.00425583	0.0160933	0.00947742	0.020507	0.00543478	0.00219802	0.0322727	0.00115867	0.00841235	0.0776742	0.0728312	0.013384	0.0131815	0.00100497	0.0377045	0.0159989	0.0121157	0.0175355	0.00604863	0.0524261	0.000589343	0.00157793	0.0173693	0.025065	0.134501	0.0145078	0.0224925	0.00751342	0.00315989	0.0312844	0.0369433	0.00461098	0.9828117
