Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
6552	-256.9852	-327.6135	70.62825	0.0536685	0.318073	0.681927	0.946332	0.5218142	0.0261018	0.0219367	0.00379449	0.00554811	0.021133	0.00456884	0.00276954	0.0215233	0.00606007	0.0219162	0.00474586	0.0083192	0.00442097	0.0120735	0.0310595	0.020532	0.018668	0.0108389	0.102528	0.0113668	0.00490423	0.00268686	0.0155445	0.00631943	0.0106752	0.0133549	0.0332862	0.0208382	0.00334433	0.0461695	0.00543939	0.00044856	0.0557046	0.00515012	0.0026278	0.00325858	0.0121635	0.0521057	0.008615	0.00134303	0.0108058	0.0268451	0.0069509	0.0126929	0.0129155	0.00863756	0.064956	0.0119379	0.00444341	1.325e-06	0.189024	0.807395	0.00357904	0.11795	0.352586	0.722362	1.38435	2.83619	8.47816	1.545555	0.0316743	0.02662	0.00460458	0.00673257	0.0256447	0.00554424	0.00336081	0.0261183	0.00735383	0.026595	0.00575906	0.0100953	0.0053648	0.0146511	0.0376903	0.0249154	0.0226535	0.0131529	0.124417	0.0137935	0.00595124	0.00326047	0.0188631	0.00766856	0.0129543	0.016206	0.0403924	0.025287	0.00405831	0.0560263	0.00660064	0.000544323	0.067597	0.00624962	0.00318881	0.00395426	0.0147602	0.0632298	0.0104542	0.00162975	0.0131127	0.0325762	0.00843485	0.0154027	0.0156728	0.0104816	0.0788234	0.0144865	0.00539204	0.8240697
6588	-257.7092	-326.1576	68.44843	0.25635	0.431764	0.568236	0.743649	3.012882	0.0185137	0.00485079	0.000491849	0.00940454	0.0707487	0.0101925	0.00341934	0.0103285	0.0132249	0.0190827	0.00241004	0.000164653	0.0441429	0.00373237	0.0151089	0.0273165	0.00413512	0.00822985	0.00533665	0.0113317	6.21743e-05	0.000174376	0.00570593	0.00629274	0.0193324	0.00413393	0.00970506	0.000362083	0.0246591	0.0301136	0.0439253	0.00422615	0.00503179	0.0254142	0.0149527	0.00378701	0.0314043	0.0149957	0.0011628	0.00807456	0.134219	0.00542294	0.00876462	0.0643662	0.00115914	0.00153139	0.0137658	0.0114851	0.00133828	0.23903	0.478951	0.241685	0.0403344	0.092737	0.313564	0.696407	1.43594	3.18914	10.7832	1.719449	0.0238047	0.00623708	0.000632412	0.0120922	0.0909677	0.0131053	0.00439654	0.0132803	0.0170044	0.0245363	0.00309879	0.000211709	0.0567584	0.00479903	0.0194268	0.0351232	0.00531688	0.0105818	0.00686179	0.0145701	7.99429e-05	0.000224211	0.0073366	0.00809113	0.0248573	0.00531536	0.0124786	0.000465562	0.0317063	0.0387196	0.0564786	0.00543393	0.0064698	0.0326773	0.019226	0.00486928	0.0403793	0.0192813	0.00149511	0.0103822	0.172576	0.00697274	0.0112694	0.0827612	0.00149041	0.00196904	0.0176998	0.0147674	0.00172074	0.7777341
6624	-250.1212	-318.8225	68.70134	0.219874	0.418772	0.581228	0.780125	2.175128	0.0264964	0.0995832	0.00712295	0.0203604	0.0425266	0.0036417	0.0240593	0.0203761	0.0120207	0.0251324	0.00876114	0.00063428	0.0212582	0.00185037	0.0463989	0.0172235	0.0135469	0.016808	0.00644846	0.0160651	0.00336645	9.17743e-05	0.00844378	0.0104219	0.00146349	0.0245117	0.00682036	0.00246434	0.0169328	0.0213566	0.0146311	0.0571036	0.00228645	0.0522176	0.0384214	0.0050551	0.0181688	0.0280935	0.000542739	0.0143165	0.188786	0.00928276	0.0318016	0.0456175	0.0157021	0.0208698	0.0420178	0.0113103	0.00834115	0.14609	0.219593	0.037581	0.596736	0.0976052	0.321487	0.70185	1.42481	3.11055	10.2454	1.682455	0.0234325	0.088068	0.00629929	0.018006	0.037609	0.00322059	0.0212772	0.0180199	0.0106307	0.0222262	0.00774805	0.000560935	0.0188	0.0016364	0.0410336	0.0152319	0.0119804	0.0148644	0.0057028	0.0142074	0.00297718	8.1162e-05	0.00746739	0.00921676	0.00129426	0.0216773	0.00603169	0.00217938	0.0149748	0.0188871	0.0129392	0.0505004	0.00202206	0.0461795	0.0339786	0.00447055	0.0160678	0.0248449	0.00047998	0.012661	0.166956	0.00820935	0.0281242	0.0403426	0.0138864	0.0184565	0.0371591	0.0100025	0.00737663	1.130754
6660	-246.6064	-316.3435	69.73713	0.141069	0.383935	0.616065	0.858931	1.139658	0.0299379	0.0842802	0.0225572	0.0110388	0.0311249	0.0105138	0.0129996	0.0408621	0.00863419	0.0132607	8.1073e-06	0.0105718	0.0330189	0.00180708	0.023355	0.00769913	0.02843	0.00734697	0.0221831	0.0129024	0.0011209	0.00748135	0.00537482	0.0136619	0.00548928	0.00880342	0.0030438	3.55379e-05	0.0133048	0.00208678	0.0124532	0.0376575	0.00366598	0.0142003	0.0155745	0.00643961	0.0149313	0.00890911	0.00236528	0.00419421	0.0598268	0.0197217	0.0035339	0.0650235	0.00732738	0.0147318	0.0159967	0.00418406	0.015021	0.466614	0.188958	0.34148	0.00294844	0.0804687	0.292598	0.681532	1.46728	3.41766	12.4272	1.822052	0.0374837	0.105523	0.0282426	0.0138211	0.0389698	0.0131638	0.016276	0.0511613	0.0108104	0.016603	1.01507e-05	0.0132363	0.0413412	0.00226255	0.0292416	0.00963966	0.0355957	0.00919875	0.0277743	0.0161544	0.00140342	0.009367	0.00672953	0.0171054	0.00687283	0.0110223	0.00381098	4.44951e-05	0.0166582	0.00261275	0.015592	0.047149	0.00458998	0.0177794	0.0195	0.0080627	0.0186947	0.0111546	0.00296144	0.00525135	0.074906	0.0246925	0.00442461	0.0814125	0.00917422	0.0184449	0.0200286	0.00523864	0.018807	0.7986923
6696	-255.3072	-324.6713	69.36405	0.209022	0.414611	0.58539	0.790978	1.983489	0.0111296	0.0094015	0.000663274	0.00193129	0.0151576	0.006407	0.00203436	0.0210193	0.00786819	0.03024	0.000200434	0.00982629	0.00245238	0.0118908	0.00521747	0.0120935	0.010007	0.00191304	0.00104996	0.020467	0.00125969	0.0119985	0.00750217	0.0178162	0.0182236	0.0026525	0.00689959	0.00485259	0.0286803	0.00110667	0.0192098	0.0159211	0.000221781	0.0118951	0.00840726	0.000475098	0.040799	0.000377655	0.00118309	0.00845651	0.117722	0.0148664	0.00799476	0.0921776	0.00209132	0.0067213	0.0114858	0.0084024	0.00280625	0.036905	0.356562	0.355788	0.250745	0.114474	0.347479	0.719081	1.39066	2.87788	8.73564	1.567188	0.0170392	0.0143935	0.00101546	0.00295677	0.023206	0.009809	0.00311456	0.0321801	0.012046	0.0462969	0.00030686	0.0150439	0.00375455	0.0182046	0.00798785	0.0185149	0.0153205	0.00292882	0.00160747	0.0313346	0.00192856	0.0183694	0.0114857	0.0272763	0.0278999	0.00406093	0.0105631	0.00742922	0.0439089	0.00169429	0.0294099	0.0243749	0.000339542	0.0182112	0.0128713	0.000727366	0.0624624	0.000578183	0.00181128	0.0129467	0.18023	0.0227602	0.0122398	0.141122	0.00320176	0.0102902	0.0175845	0.0128639	0.00429632	0.6531763
6732	-255.975	-325.0738	69.09882	0.212438	0.415937	0.584063	0.787562	2.041531	0.0336916	0.0267497	0.0126807	0.00298651	0.0317378	0.00848291	0.00583379	0.0091087	0.00356519	0.0175894	0.000898481	0.0228725	0.00876104	0.00167416	0.000478834	0.00290152	0.00569737	0.00533435	0.00269267	0.00674653	0.00122673	0.00716193	0.00614544	0.0387202	0.00682041	0.00206107	0.00496597	0.00126917	0.0119118	0.00237834	0.00873323	0.0243218	0.00706859	0.010575	0.0141781	0.00239612	0.0161024	0.00438448	0.00166335	0.00987408	0.0551229	0.0477338	0.00704953	0.0742733	0.00592098	0.00236123	0.011987	0.000471039	0.0131314	0.0180213	0.419841	0.316939	0.245199	0.0821897	0.295633	0.68373	1.46256	3.38257	12.167	1.806751	0.0551875	0.0438166	0.0207713	0.00489196	0.0519871	0.0138952	0.00955586	0.0149202	0.00583985	0.0288118	0.00147173	0.0374656	0.0143508	0.0027423	0.00078434	0.00475274	0.00933241	0.00873777	0.00441064	0.0110509	0.00200941	0.0117314	0.0100663	0.0634245	0.011172	0.00337607	0.00813436	0.00207893	0.0195118	0.00389578	0.0143052	0.0398397	0.0115785	0.0173221	0.0232239	0.0039249	0.026376	0.00718186	0.0027246	0.0161739	0.0902923	0.0781889	0.0115473	0.121661	0.00969867	0.00386774	0.019635	0.000771571	0.0215096	0.6104933
6768	-247.9843	-315.8945	67.91015	0.294328	0.44403	0.55597	0.705672	4.393135	0.0342538	0.0090478	0.0545156	0.000267313	0.00617684	0.0136235	0.0137336	0.0277619	0.014206	0.00247196	0.0087993	0.0353069	0.00456331	0.000282115	0.040465	0.00668617	0.00702182	0.0344857	0.00364151	0.0109131	0.0106819	0.000171738	0.00790676	0.0113062	0.00811708	0.00358139	0.0404532	0.0110637	0.00183052	0.0602121	0.0267744	0.0369621	0.00699619	0.0191424	0.0164759	0.0110038	0.0101196	0.00834044	0.0182793	0.017448	0.0444284	0.0122066	0.0151683	0.0508349	0.0206745	0.00520691	0.00326736	0.00183879	0.00451603	0.050531	0.0964852	0.84851	0.00447357	0.125393	0.363267	0.729119	1.37152	2.7528	7.97493	1.50131	0.0421206	0.0111257	0.0670357	0.000328704	0.00759542	0.0167523	0.0168877	0.0341378	0.0174685	0.00303968	0.0108202	0.0434156	0.00561132	0.000346906	0.0497582	0.00822173	0.00863446	0.0424057	0.00447783	0.0134195	0.0131351	0.000211179	0.00972264	0.0139029	0.00998127	0.0044039	0.0497438	0.0136046	0.00225092	0.0740405	0.0329234	0.0454508	0.00860295	0.0235386	0.0202598	0.0135309	0.0124437	0.0102559	0.0224774	0.0214552	0.0546319	0.01501	0.0186519	0.0625098	0.0254227	0.00640274	0.00401775	0.00226108	0.00555319	0.8132315
6804	-246.3068	-316.791	70.48415	0.0806814	0.344345	0.655655	0.919319	0.6830551	0.00168995	0.000877388	0.00397395	0.00367967	0.0293481	0.0173431	0.00378979	0.0240503	0.0176483	0.00464596	0.00139493	0.022078	0.0230924	0.000313498	0.0159181	0.00443378	0.0126504	0.00696905	0.0163364	0.000308665	0.00104118	0.00585439	0.00951232	0.0144781	0.00506076	0.00457636	0.0167369	0.00438698	0.00920201	0.0221695	0.00249475	0.00706998	0.0035746	0.00651662	0.0124163	0.00866927	0.0133684	0.00108715	0.00703667	0.00758509	0.0781383	0.000958185	0.00183567	0.0219583	0.0184693	0.000290819	0.00285907	0.00440939	0.00582453	0.284853	0.208143	0.201374	0.30563	0.0993856	0.324334	0.703783	1.42089	3.08324	10.0618	1.669384	0.00332586	0.00172672	0.00782085	0.00724169	0.0577579	0.0341317	0.0074584	0.0473317	0.0347324	0.00914339	0.00274526	0.0434501	0.0454466	0.000616972	0.0313273	0.0087258	0.0248964	0.0137153	0.0321505	0.000607461	0.00204906	0.0115216	0.0187205	0.0284934	0.00995971	0.00900641	0.0329387	0.0086337	0.0181098	0.0436303	0.00490974	0.0139139	0.00703491	0.0128249	0.0244356	0.0170614	0.0263093	0.00213955	0.0138484	0.0149277	0.153778	0.00188574	0.00361265	0.0432145	0.0363481	0.000572341	0.00562672	0.0086778	0.0114628	0.5081229
6840	-248.272	-315.2256	66.95357	0.306949	0.447888	0.552112	0.693051	5.040058	0.0229795	0.021852	0.00245088	0.00355894	0.0094623	0.00895394	0.00650082	0.00986134	0.00643995	0.00550846	0.00374029	0.00501294	0.011627	0.00255853	0.0164091	0.0180922	0.00607282	0.00187429	0.00229173	0.00018088	0.00131412	0.000502309	0.00240917	0.0208343	0.00100752	0.00794748	0.0261024	0.0041572	0.0268908	0.0176872	0.00253118	0.019022	0.00899965	0.00765613	0.00347389	0.0123092	0.012362	0.00119316	0.00449721	0.00885105	0.0456581	0.00274563	0.000939329	0.0331089	0.00827493	0.00688433	0.00815934	0.00525969	0.0059624	0.234807	0.471528	0.00283295	0.290833	0.0412737	0.211281	0.6157	1.62417	4.73304	24.2285	2.304804	0.048668	0.04628	0.0051907	0.00753745	0.0200401	0.0189634	0.013768	0.0208852	0.0136391	0.0116663	0.00792152	0.0106168	0.0246246	0.00541869	0.0347525	0.0383173	0.0128616	0.00396953	0.00485363	0.000383085	0.00278316	0.00106383	0.00510235	0.0441248	0.00213381	0.0168319	0.0552819	0.00880448	0.0569517	0.0374596	0.00536075	0.0402865	0.0190602	0.0162148	0.0073573	0.0260696	0.0261814	0.00252698	0.0095246	0.0187455	0.0966987	0.00581494	0.00198939	0.0701209	0.0175254	0.0145802	0.0172806	0.0111394	0.0126277	0.4721685
6876	-256.4356	-326.9205	70.48484	0.00588051	0.211562	0.788438	0.994119	0.220835	0.0032981	0.0784675	0.00180895	0.0299496	0.0202183	0.0607262	0.0109186	0.0129418	0.0492969	0.0333962	0.0202129	0.00951785	0.0249416	0.000295205	0.0146125	0.0521438	0.00259574	0.0195526	0.0116264	0.00460591	0.00315811	0.00782565	0.00232569	0.0265938	0.000332487	0.0230154	0.073202	0.00620815	0.0458896	0.0553865	0.0246635	0.0109229	0.00181781	0.035989	0.00131773	0.0354766	0.00167154	0.00710181	0.00092391	0.0561182	0.0701696	0.0205368	0.0128544	0.0477965	0.0490473	0.00682706	0.0245514	0.0324476	0.00551183	0.0430119	0.198665	0.232062	0.526262	0.116221	0.350056	0.720741	1.38746	2.85669	8.6043	1.556233	0.0028659	0.0681846	0.00157189	0.0260248	0.0175688	0.0527682	0.00948772	0.0112458	0.0428367	0.0290198	0.0175641	0.00827057	0.0216731	0.00025652	0.0126976	0.0453105	0.00225558	0.0169903	0.0101028	0.00400232	0.00274425	0.00680013	0.00202092	0.0231088	0.000288916	0.0199993	0.0636092	0.0053946	0.039876	0.0481283	0.0214315	0.00949146	0.0015796	0.0312728	0.00114505	0.0308275	0.00145249	0.00617114	0.000802835	0.0487641	0.0609741	0.0178455	0.0111699	0.0415329	0.0426198	0.0059324	0.021334	0.0281955	0.00478953	1.150809
6912	-248.2254	-319.0586	70.83316	0.001215	0.165136	0.834864	0.998785	0.1543835	0.0174889	0.0360177	0.010051	0.0442661	0.0349683	0.0130654	0.0207569	0.0149085	0.0219133	0.031275	0.00296128	0.00497969	0.00841692	0.00924186	0.0433713	0.0160822	0.0212353	0.0126851	0.0115625	0.00384702	0.00611747	0.00498746	0.00267815	0.0235987	0.00880034	0.0187261	0.0311741	0.0163142	0.0215872	0.0455706	0.00327674	0.000258924	7.39405e-05	0.0105608	0.00809544	0.0104222	0.0128828	0.00935473	0.000964558	0.00572624	0.0612494	0.0195693	0.0128032	0.054355	0.000659859	0.000305401	0.0183015	0.026519	0.0125434	0.200289	0.163374	0.420027	0.21631	0.135498	0.37726	0.737768	1.35544	2.65069	7.38019	1.44527	0.0211583	0.0435749	0.0121599	0.0535539	0.0423053	0.0158067	0.0251121	0.0180366	0.026511	0.037837	0.00358261	0.00602452	0.0101829	0.011181	0.0524713	0.0194565	0.0256909	0.0153466	0.0139885	0.0046542	0.00740102	0.00603392	0.00324007	0.0285501	0.0106468	0.0226552	0.037715	0.0197372	0.0261166	0.0551321	0.00396425	0.00031325	8.94545e-05	0.0127766	0.00979401	0.0126089	0.0155858	0.0113175	0.00116694	0.00692771	0.0741006	0.0236753	0.0154895	0.0657596	0.000798308	0.000369479	0.0221414	0.0320831	0.0151753	0.826571
6948	-244.4163	-314.6978	70.28148	0.113944	0.368299	0.631701	0.886056	0.9126516	0.00848404	0.0549478	0.00905566	0.0145279	0.0410944	0.0306625	0.025884	0.0192821	0.0296117	0.0654727	0.00497871	0.0356786	0.0287145	0.00457477	0.0198519	0.0211765	0.00816931	0.0189691	0.00413646	0.00648209	0.0196946	0.00887629	0.0037239	0.0238532	0.00190479	0.0180988	0.0370123	0.0380514	0.0245295	0.0561121	0.00345168	0.0110018	5.20737e-06	0.0213788	0.008199	0.00566755	0.020055	0.0254495	0.0176325	0.00370555	0.0570155	0.0204358	0.00169263	0.107097	0.0024218	0.000832271	0.0317134	0.0271977	0.0106718	0.12789	0.352097	0.469224	0.0507888	0.174047	0.426256	0.766415	1.30478	2.34601	5.74558	1.264236	0.00800958	0.0518749	0.00854924	0.0137154	0.0387963	0.0289477	0.0244365	0.0182037	0.0279557	0.0618112	0.00470029	0.0336833	0.0271087	0.00431893	0.0187417	0.0199922	0.00771245	0.0179083	0.00390513	0.00611959	0.0185932	0.0083799	0.00351564	0.0225192	0.00179827	0.0170867	0.0349425	0.0359235	0.0231577	0.0529742	0.00325865	0.0103865	4.91615e-06	0.0201833	0.00774048	0.0053506	0.0189334	0.0240263	0.0166464	0.00349832	0.053827	0.019293	0.00159797	0.101108	0.00228636	0.000785728	0.0299399	0.0256767	0.010075	1.059236
6984	-250.5723	-319.4402	68.86788	0.241178	0.426528	0.573472	0.758822	2.622016	0.0126343	0.0435726	0.00702657	0.00747693	0.0340427	0.0265814	0.00688773	0.00984683	0.00973037	0.00649276	0.0162122	0.00794168	0.0407093	0.00209339	0.0229706	0.0319871	0.00602501	0.0119126	0.00586961	0.00733488	0.00317254	0.00107469	0.0148116	0.0117686	0.00384776	0.00369279	0.00357349	0.00192056	8.94134e-05	0.00262344	0.0108946	0.0231538	0.0752802	0.00696255	0.0849394	0.00534087	0.0232933	0.0335072	0.0225883	0.00484048	0.012797	0.00152609	0.00325942	0.00176234	0.00446485	0.00898502	0.00786312	0.00683231	0.0171444	0.385239	0.242685	0.320724	0.0513516	0.112197	0.344091	0.716887	1.39492	2.90621	8.91292	1.581715	0.0175632	0.0605714	0.00976782	0.0103939	0.0473237	0.0369515	0.00957482	0.0136883	0.0135265	0.00902576	0.022537	0.0110399	0.0565911	0.00291007	0.031932	0.0444661	0.00837553	0.01656	0.0081595	0.0101964	0.00441023	0.00149395	0.02059	0.0163599	0.00534888	0.00513345	0.00496761	0.00266982	0.000124296	0.00364692	0.0151449	0.0321867	0.104649	0.00967884	0.118077	0.00742448	0.0323807	0.0465793	0.0314006	0.00672888	0.0177895	0.00212146	0.00453101	0.00244988	0.00620671	0.0124903	0.0109307	0.00949778	0.0238329	0.7193587
7020	-253.6223	-321.6604	68.03813	0.273904	0.437568	0.562432	0.726096	3.565517	0.0188287	0.0278529	0.00301755	0.00399911	0.0388215	0.00634082	0.0077485	0.013183	0.00446495	0.0156756	0.0134755	0.00521233	0.00701062	0.00280254	0.0181667	0.0026564	0.0158909	0.00328078	0.0101552	0.0054675	0.000724033	0.00607516	0.00521154	0.0174151	0.00209879	0.00155724	0.0015437	0.0011799	0.00360334	0.0128134	0.00259013	0.0106891	0.0510773	4.93192e-05	0.0139295	0.0277125	0.0238043	0.0451578	0.0067687	0.0193669	0.000286727	0.00652297	0.00382613	0.00058186	0.0175551	0.0204107	0.00712582	0.00519064	0.00288587	0.475155	0.200952	0.0884576	0.235435	0.0696113	0.272629	0.666667	1.5	3.66799	14.3655	1.926854	0.0347517	0.0514076	0.00556944	0.00738109	0.0716523	0.0117032	0.0143013	0.0243316	0.00824089	0.0289322	0.0248715	0.00962032	0.0129394	0.0051726	0.03353	0.00490288	0.0293296	0.00605529	0.0187432	0.0100913	0.00133634	0.0112128	0.00961887	0.0321428	0.00387371	0.00287418	0.00284918	0.00217772	0.00665063	0.0236495	0.00478056	0.0197287	0.0942725	9.10277e-05	0.0257094	0.0511485	0.0439353	0.083347	0.0124929	0.0357452	0.000529207	0.0120393	0.00706183	0.00107393	0.0324012	0.0376717	0.013152	0.00958029	0.0053264	0.5418044
7056	-250.0374	-319.1333	69.09593	0.194766	0.408893	0.591106	0.805235	1.761289	0.00467213	0.0344178	0.0175564	0.00374352	0.0127457	0.0149891	0.00223443	0.0446471	0.00675649	0.0013652	0.00277544	0.0267535	0.00950747	0.00231655	0.00527166	0.00255928	0.00971791	0.00395415	0.00153867	0.00319235	0.0171552	0.0077935	0.00155556	0.00843082	0.00622411	0.0117622	0.0105886	0.00235587	0.000858545	0.0130584	0.00564474	0.0142386	0.08226	0.00235784	0.0424865	0.00694344	0.00751177	0.00330834	0.00219815	0.0177045	0.0137617	0.0206096	0.0185797	0.000682594	0.00923077	0.0322953	0.0310827	0.0112445	0.0045106	0.0474805	0.160919	0.375863	0.415738	0.0609206	0.255462	0.653276	1.53075	3.91448	16.4148	2.02328	0.0075705	0.055769	0.0284476	0.00606583	0.0206525	0.0242877	0.00362057	0.0723441	0.0109479	0.0022121	0.00449719	0.0433502	0.0154055	0.00375364	0.00854196	0.00414694	0.0157465	0.00640712	0.00249319	0.00517275	0.0277974	0.0126282	0.00252055	0.0136609	0.0100853	0.019059	0.0171572	0.00381735	0.00139115	0.0211593	0.00914649	0.0230716	0.13329	0.00382053	0.0688432	0.0112508	0.0121717	0.00536068	0.00356178	0.0286876	0.0222988	0.0333949	0.0301056	0.00110604	0.0149571	0.0523298	0.0503649	0.0182201	0.00730877	0.6171489
7092	-247.2429	-317.7597	70.51671	0.0778104	0.341922	0.658078	0.922189	0.6650917	0.00196396	0.0730738	0.0186192	0.00940246	0.0697115	0.0170483	0.000320845	0.0562453	0.0183597	0.0119941	0.0183354	0.00679565	0.0105119	0.00373513	0.0410727	0.0130827	0.0202143	0.0156183	0.0225951	0.00330009	0.00797789	0.0081601	0.0016651	0.0321443	0.00863154	0.0066771	0.0102939	0.00464488	0.00492171	0.00708209	0.0292327	0.00986905	0.1137	0.0471094	0.0671109	0.0222715	0.0387491	0.018856	0.00109871	0.0234461	0.0276761	0.019964	0.0267508	0.00110794	0.0120747	0.0159063	0.0138558	0.0177919	0.0105908	0.088377	0.192413	0.257855	0.461355	0.164065	0.414153	0.759559	1.31655	2.41456	6.09515	1.306942	0.00188595	0.0701714	0.0178797	0.00902902	0.0669427	0.0163712	0.000308102	0.0540114	0.0176304	0.0115178	0.0176072	0.00652574	0.0100944	0.00358678	0.0394414	0.0125631	0.0194114	0.014998	0.0216977	0.00316902	0.00766102	0.007836	0.00159896	0.0308676	0.00828872	0.0064119	0.00988504	0.00446039	0.00472623	0.0068008	0.0280717	0.00947707	0.109184	0.0452383	0.0644454	0.021387	0.0372101	0.0181071	0.00105507	0.0225149	0.0265769	0.019171	0.0256884	0.00106393	0.0115951	0.0152746	0.0133055	0.0170853	0.0101701	1.04136
7128	-244.9066	-315.4117	70.50513	0.080318	0.344042	0.655958	0.919682	0.6807684	0.0056045	0.062893	0.00668921	0.0300019	0.0410518	0.0189519	5.59018e-05	0.0171224	0.0261572	0.0194068	0.0129171	0.0135312	0.00881333	0.00914282	0.00761481	0.00829046	0.00391495	0.0206021	0.0204955	0.00259453	0.0106211	0.00641531	0.00617394	0.0159884	0.00932297	0.0180932	0.00776031	0.00551577	0.00483406	0.00904405	0.00281552	0.0304498	0.0707006	0.0164909	0.0866763	0.0118887	0.0255417	0.0192811	0.0142763	0.0265207	0.002417	0.00520412	0.00377375	0.00700029	0.00756262	0.0285595	0.0460137	0.00337826	0.00399777	0.108484	0.314885	0.535929	0.0407022	0.127723	0.366543	0.731164	1.36768	2.72819	7.82944	1.487997	0.00665484	0.0746798	0.00794283	0.0356245	0.0487453	0.0225037	6.63784e-05	0.0203313	0.0310593	0.0230438	0.0153379	0.0160671	0.010465	0.0108563	0.0090419	0.00984417	0.00464864	0.0244631	0.0243365	0.00308077	0.0126116	0.0076176	0.007331	0.0189848	0.0110702	0.0214841	0.00921467	0.00654948	0.00574001	0.010739	0.00334318	0.0361564	0.0839506	0.0195814	0.10292	0.0141168	0.0303285	0.0228945	0.0169518	0.031491	0.00286997	0.00617943	0.00448099	0.00831222	0.00897993	0.0339118	0.0546371	0.00401138	0.004747	0.8421693
7164	-261.2258	-327.4267	66.20095	0.342739	0.458368	0.541633	0.65726	7.79279	0.00297775	0.0797088	0.01226	0.0507504	0.0541626	0.00925755	0.000138378	0.00885042	0.0275236	0.0207251	0.00168399	0.0160164	0.00591183	0.00548725	0.0281486	0.00193582	0.021259	0.00843438	0.0232605	0.0133148	0.00689681	0.00155523	0.00671838	0.0110986	0.0301789	0.00773393	0.00163843	0.00248775	0.0131367	0.0074535	0.00965724	0.0137787	0.145076	0.0070566	0.0474346	0.00997445	0.0274508	0.0125763	0.00542017	0.0464628	0.00734714	0.000687157	0.00538494	0.00121281	0.00436045	0.00345124	0.0597658	0.00507359	0.00270663	0.0247985	0.290418	0.132963	0.55182	0.0789891	0.289962	0.679611	1.47143	3.44873	12.66	1.835471	0.00332493	0.0890022	0.0136894	0.0566674	0.0604775	0.0103369	0.000154512	0.00988231	0.0307327	0.0231414	0.00188033	0.0178838	0.0066011	0.00612702	0.0314304	0.00216152	0.0237376	0.00941776	0.0259725	0.0148672	0.00770092	0.00173656	0.00750169	0.0123926	0.0336975	0.00863564	0.00182946	0.0027778	0.0146684	0.00832252	0.0107832	0.0153852	0.161991	0.00787934	0.052965	0.0111374	0.0306514	0.0140426	0.00605211	0.05188	0.00820375	0.000767273	0.00601278	0.00135422	0.00486885	0.00385363	0.066734	0.00566513	0.0030222	0.8955826
